Eppendorf 16A4-44 Centrifuge Rotor 5000 RPM for Eppendorf 5416 / 5403 No Buckets, 450 $,  Netherlands, Used
THERMOFORMA SERIES II WATER JACKETED CO2 INCUBATOR MODEL 3130, 9 975 $,  Netherlands, Used
"Boekel Scientific 132000 Laboratory Heating Analog Incubator Oven, Lab Equipment", 724 $,  France, New
"BELLCO LARGE CAPACITY ROLL-IN FORCED AIR CO2 INCUBATOR, MODEL BG-927", 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 1 500 $,  USA, For Parts
HORIBA Pentra DF Nexus Hematology Analyzer, 250 $,  USA, Used
G144722 Saunders & Associates 4350 Temperature Test Chamber w/2255 Control, 800 $,  USA, Used
MVE LAB 10 LITER CRYOGENIC NITROGEN TANK - NO LID, 1 450 $,  USA, New
JS162344 Baker B40-ATS Class II Type A Biological Safety Cabinet Hood, 130 $,  USA, New
Cole Parmer PolyStat Heating & Refrigerating Circulator Chiller w WARRANTY, 750 $,  USA, For Parts
Baxter Scientific Lab-Line Durabath Heated Water Bath W2975-14 w/ Lid, 2 500 $,  USA, For Parts
10127 FISHER SCIENTIFIC 2028S HEATED CIRCULATING BATH 12, 4 995 $,  USA, Refurbished
9981 NESLAB CFT-75 RECIRCULATING CHILLER, 3 950 $,  Netherlands, Used
Illumina AutoLoader 2.x PCE4-EX, 895 $,  Netherlands, Used
~ Agilent MS40+ High Vacuum Pump with Agilent G6011A Quiet Cover MS, 724 $,  France, New
Adixen Dual Stage Rotary Vane Vacuum Pump Pascal 2010SD, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 150 $,  USA, Refurbished
HORIBA Pentra DF Nexus Hematology Analyzer, 495 $,  USA, Used
Gast Manufacturing Vacuum Pump Model: D0A-101-AA, 3 750 $,  USA, Refurbished
~ Thomas Model 2750TGH Pump - New in Box, 200 $,  USA, Used
OLYMPUS MODEL CUT 4060E MOTORIZED MICROTOME - FULLY RECONDITIONED, 200 $,  USA, New
R159819 Microm HM-505 EVP Cryostat Microtome, 1 500 $,  USA, Used
SARSTEDT LC 24 LABORATORY CENTRIFUGE, 500 $,  USA, Used
Thermo Scientific Heraeus Pico 21 Centrifuge W/ 2 Rotors, 325 $,  USA, Used
"C160782 Thermo Scientific Heraeus Labofuge 200 Centrifuge (75003631, 5300 rpm)", 2 895 $,  Netherlands, For Parts
Wetzlar Wilovert Inverted Microscope, 2 500 $,  Netherlands, Used
Leica DM IL Inverted Phase Contrast Microscope DMIL, 724 $,  France, New
Zeiss AxioVert 100 Inverted Fluorescence Phase Contrast Microscope - Sold As-Is, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, For Parts
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 3 939 $,  USA, For Parts
HORIBA Pentra DF Nexus Hematology Analyzer, 765 $,  USA, Used
Zeiss LD EC Epiplan-NEOFLUAR 100x/0.75na HD DIC Objective, 1 200 $,  USA, Used
Zeiss ACHROPLAN 40x/0.65na Ph2 Objective, 3 725 $,  USA, New
NIKON SMZ-10A Stereo Microscope, 2 520 $,  USA, Used
Leica M50 Stereo Microscope on LED Transmitted Light Base with Adjustable Mirror, 427 $,  USA, New
AmScope Trinocular Boom Stand Stereo Zoom Microscope, 46 $,  USA, Used
AmScope 18MP USB 3 USB Color CMOS C-Mount Microscope Camera, 1 599 $,  USA, Used
Traceable Infrared Thermometer with Pocket Clip, 3 017 $,  Netherlands, Refurbished
OD600 Spectrophotometer for Bacterial Growth Rates & Colorimetric Protein Assays, 2 222 $,  Netherlands, Used
BIOMERIEUX Vidas Grey Vidas 30, 724 $,  France, New
GILSON 231XL Laboratory Equipment, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, For Parts
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 1 999 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 1 300 $,  USA, For Parts
THERMO SCIENTIFIC Locator 4 Plus Cryogenics Equipment, 219 $,  USA, Used
MINOLTA JM 103 Bilirubinometer, 149 $,  USA, Used
"Azzota Round Vacuum Desiccator with vacuum gauge, Dia 10", 1 677 $,  USA, Used
"Azzota WPPH-30 Waterproof Pen Type pH Meter, pH Range: -1.00~15.00pH (±0.01pH)", 300 $,  USA, Used
BECKMAN COULTER LH 750 Hematology Analyzer, 240 $,  USA, Used
PIRAMOON TECHNOLOGIES F14-6x250Y Biochemical Analyzer, 1 590 $,  USA, Refurbished
PIRAMOON TECHNOLOGIES F21-8x50 Centrifuge Rotor, 950 $,  Netherlands, Refurbished
STERIS Sonic Console Ultrasonic Cleaner, 40 $,  Netherlands, Used
Cuvette Carousel Assembly for Beckman Coulter DXC600 DXC 800 PN: 466563, 724 $,  France, New
GE Corometrics Nautilus 5700LAX Ultrasound Transducer Top Case Cover With Wing, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Refurbished
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 85 $,  USA, New
HORIBA Pentra DF Nexus Hematology Analyzer, 100 $,  USA, Used
Welch Allyn Suretemp Plus Thermometer Model 690, 205 $,  USA, Used
Kanon 230 LCK Click Type Adjustable Torque Wrench, 105 $,  USA, Used
NuAire Inventory Racks 20 x 2, 70 $,  USA, For Parts
15ml Centrifuge Tubes SARSTEDT SEALED STERILE Case 500 Styrofoam Racked, 20 $,  USA, For Parts
75 Phenix 96 Well PCR Plates Non-skirted Natural MPS-499, 26 $,  USA, Used
Pack of 72 Silane-Prep Slides Sigma Aldrich S4651, 1 500 $,  USA, Used
Kartell 500mL Pump Dispensing Bottle 205135 (CS/5), 7 795 $,  Netherlands, Used
Thermo Scientific Shandon Excelsior Tissue Processor, 38 000 $,  Netherlands, Used
"SHANDON MULTI-PROGRAM ROBOTIC SLIDE STAINER, MODEL VARISTAIN XY", 724 $,  France, New
"LEICA LARGE SCALE HEAVY-DUTY POLYCUT SLIDING SLEDGE MICROTOME, MODEL SM2500", 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, New
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 5 950 $,  USA, New
HORIBA Pentra DF Nexus Hematology Analyzer, 4 650 $,  USA, New
SHANDON PATHCENTRE TISSUE PROCESSOR - FULLY RECONDITIONED, 4 000 $,  USA, New
~ Labconco Model 44000-00 Free Standing Steam Scrubber, 755 $,  USA, New
AUTOMOTION TECHNOLOGIES MODEL SJF-4PFH PRESCRIPTION BOTTLE LABELER (1AMA), 800 $,  USA, New
Olympus U-D6BDRE;6-Position BF/DF Nosepiece with DIC Slider Slot, 399 $,  USA, New
Olympus SPLAN Fl 1x Objective, 590 $,  Portugal, New
Olympus Left Hand Stage for BX Series Microscopes 4-U135, 250 $,  United Kingdom, Used
Olympus 60x Nomarski Prism, 114 $,  Netherlands, Used
BH2-UDF; Darkfield Cube for BH2-UMA, 900 $,  Netherlands, Used
Nikon C-W10XB 10x/22mm Microscope Eyepiece MMK30102, 724 $,  France, New
"ausJena Colposcope, Medical, Healthcare, Lab Equipment, Surgical, Laboratory", 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  Canada, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 65 $,  USA, Used Good
HORIBA Pentra DF Nexus Hematology Analyzer, 736 $,  USA, New
Micropere Wetzlar 10X N.A. Numerical Aperture 0.30 Microscope Objective, 95 $,  USA, New
Zeiss Epiplan 20x/0.40na HD Objective, 278 $,  Austria, Used
Olympus NCWHK 10x/18mm Eyepiece, 3 100 $,  Austria, Used Good
"Olympus U-ANT,Nosepiece Analzer for Transmitted Light fits in Nosepiece Slider", 30 250 $,  USA, Used Good
Tokai Hit Thermal Plate f/Nikon Ti2/Ts2R stage TPi-TCSX, 452 $,  USA, Used
Used Olympus AU 640 Chemistry Analyzer (Clinical Diagnostics), 176 $,  USA, New
Leica Supplementary Lens 0.5x for S Series Model # 10450817, 200 $,  Netherlands, Used
Olympus Silicone Immersion Oil 30cc Part # Z-81114, 1 500 $,  Netherlands, Used
OLYMPUS U-MBF3 REFLECTED LIGHT BRIGHTFIELD MIRROR CUBE, 724 $,  France, New
OLYMPUS U-DO3 LED FRONT TO BACK DUAL OBSERVATION UNIT, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 1 500 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 274 $,  USA, New
OLYMPUS BH2 RFCA FLUORESCENCE ILLUMINATOR FOR THE BH SERIES MICROSCOPES, 4 295 $,  USA, New
Olympus Plan N 10x/0.25na Objective, 1 218 $,  USA, New
Used Sysmex Corporation KX-21 Hematology Analyzers, 1 500 $,  USA, New
Nikon Plan APO 2x/0.1na Objective Lambda, 376 $,  USA, New
LEICA PLANAPO 1.6X OBJECTIVE, 199 $,  USA, Used
Leica Video Objective 0.5x Part # 10450528, 650 $,  USA, Used
Leica Objective 0.63x supplementary lens for S4 E and all S6 models, 666 $,  Netherlands, Refurbished
Nikon CF Plan 50x/0.80na EPI Objective, 153 $,  Netherlands, Used
Zeiss Universal Mounting Frame K, 724 $,  France, New
Opti-Vision 1x 60N-C C-Mount for Zeiss microscopes with 60N-C Interface, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Refurbished
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 994 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 150 $,  USA, Used
Olympus S Plan Apo 40x/0.95na Objective, 1 000 $,  USA, Used
T161515 Reichert MicroStar IV Laboratory Microscope 410 w/ (3) Objectives, 2 199 $,  USA, Used
C142565 Nikon SMZ-U Trinocular Zoom Microscope EDPlan 1X MM-II Measurescope Base, 1 495 $,  USA, Used
Used Bio-Rad Laboratories DYAD PCR/Thermal Cycler, 2 999 $,  USA, Used
MJ Research DNA Engine Opticon System OPTICON 2, 495 $,  USA, Used
MJ Research PTC-200 Peltier Thermal Cycler (MJR PTC 200 Dual 48 PCR Machine), 74 $,  USA, Used
"One-step Detection Kit for Hepatitis B virus (QPCR-Probe), HBV Real Time PCR Kit, HBV qPCR Kit", 100 $,  Netherlands, Used
THERMO HYBAID MBS 0.2S THERMAL CYCLER MBLK001 ISSUE 2 HBMBS02 110, 4 995 $,  Netherlands, Used
G151808 Thermo Electron HBPXE02110 PXE 0.2 Thermal Cycler, 724 $,  France, New
Peak KiNEDx Robot Stacker Microplate Handler Robotic Arm KX-300-660, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 3 400 $,  USA, New
HORIBA Pentra DF Nexus Hematology Analyzer, 4 995 $,  USA, New
Used Meso Scale Discovery (MSD) Model 1250 Sector Imager 2400, 1 390 $,  USA, New
Used Thermo Fluoroskan Ascent Microplate Reader Fluorometer (Thrombinoscope), 1 850 $,  USA, New
FAST AND ACCURATE METERTECH Microplate Reader, 150 $,  Ukraine, Used
Used GE PHARMACIA BIOTECH AKTA UV-900 FPLC PUMP 18-1108-35, 64 $,  Ukraine, New
Used Mel-Temp II Melting Point Laboratory Devices 120V 200 Watts, 100 $,  Ukraine, New
Used MITUTOYO DIGIMATIC MINI-PROCESSOR DP-1 HS 264-503, 1 000 $,  Ukraine, New
Used NEURO TECHNOLOGY DIGISTIM 2 PLUS PERIPHERAL NERVE STIMULATOR (BB), 12 $,  Netherlands, New
Used 10497 ROHDE & SCHWARZ R&S CMU200 UNIVERSAL RADIO COMMUNICATION TESTER, 160 $,  Netherlands, Used
Used BEDSPECS SWIFT PRISM GLASSES EYE GLASSES MODEL 791J, 724 $,  France, New
Used VELOCICALC PLUS AIR VELOCITY METER MODEL 8386, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  Ukraine, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  Ukraine, New
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 225 $,  USA, New
HORIBA Pentra DF Nexus Hematology Analyzer, 950 $,  USA, Used
Used HELENA LABORATORIES REP FLUR PHOTO VIEW BOX MODEL 1412, 435 $,  USA, New
Used MOTHERBOARD P/N: C17145119 FOR USE WITH HITACHI 917 AND 7180 CHEMISTRY ANALYZER, 750 $,  USA, New
"Used BARCODE READER P/N: 707-4029 FOR HITACHI 911, H912, H917 CHEMISTRY ANALYZER", 7 345 $,  USA, New
Used BAXTER HEMTRON II TUBE SEALER - FULLY RECONDITIONED, 30 $,  USA, New
Refurbished LEICA BENCHMARK ANGLE ONE DIGITAL STEREOTAXIC INSTRUMENT WITH ANESTHESIA MASK, 600 $,  USA, New
12 RediSep RF Empty Sample Load Disposable Flash Cartridges 65G 69-3873-225, 123 $,  USA, New
R148549 PhotoMedex XTRAC Ultra Laser Skin System AL8000 Ver 4.10.6Nhe, 338 $,  Netherlands, New
Used STRATAGENE TRANSILLUMINATOR 4000, 575 $,  Netherlands, Used
BIO-RAD UNIVERSAL HOOD II GEL MOLECULAR IMAGER IMAGING SYSTEM, 724 $,  France, New
Used NDS Radiance HD SC-WU26-A1511 Medical Display with Power Supply, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, New
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 149 $,  USA, For Parts
HORIBA Pentra DF Nexus Hematology Analyzer, 100 $,  USA, For Parts
Used TE Series Transphor Electrophoresis Unit w/ cassettes, 100 $,  USA, Used
G157539 Lot (2) Applied Kilovolts Power Supplies HP8/173 & K1/11, 90 000 $,  USA, Refurbished
R138386 OWL Electrophoresis Model D3 Cell 0-150v 0-100mA Class II, 150 $,  USA, Refurbished
Used S5XL System (S5XL Sequencer and S5XL Server) and IonChef Instruments, 900 $,  USA, New
G153439 Bio Rad GS-700 Imaging Densitometer, 6 700 $,  USA, For Parts
Used Brookfield LVDVE DV-E Viscometer (800-2084), 8 700 $,  USA, For Parts
Refurbished Shimadzu TOC-5000A Total Carbon Analyzer with ONE YEAR WARRANTY, 120 $,  Netherlands, Used
Refurbished Shimadzu TOC-5050A Total Carbon Analyzer with Control Software and ONE YEAR WARRANTY, 33 $,  Netherlands, Used
Reichert-Jung 10406 Refractometers, 724 $,  France, New
Used RADIOMETER COPENHAGEN PHM62 STD PH METER IN GOOD WORKING COND 14313 A.B/KR, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 32 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 343 $,  USA, New
Used ORION RESEARCH INC MODEL 250A THERMO ORION PH METER, 500 $,  USA, Used
Ohaus pH Meter ST300 Model # 83033961, 3 999 $,  USA, Used
G147508 Mettler Toledo SevenMulti pH Meter w/pH mV/ORP Plug-in, 400 $,  USA, Used
Used ThermoFisher NanoDrop 1000 UV/VIS Spectrophotometer System-New Calibration Testing!, 250 $,  USA, Used
Used HEWLETT PACKARD HP 8452A DIODE ARRAY SPECTROPHOTOMETER, 2 500 $,  USA, Used
Used BECKMAN COULTER DU-65 SPECTROPHOTOMETER, 23 000 $,  USA, Used
Used Carl Zeiss EL-Einsatz Imaging Fluorescent Microscope, 15 000 $,  Netherlands, Used
NEW EDX XRF ALLOY analyzer X-Ray Spectrometer Hand-Held MINING SOIL ORE ELEMENT, 500 $,  Netherlands, Used
"SPECTRO XSORT XRF alloy analyzer X-Ray Spectrometer, soil, mining ***FINANCING**", 724 $,  France, New
Thermo Jarrell Ash Spectrophotometer, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 19 500 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 49 500 $,  USA, Used
Used Waters Quattro Micro Mass Spectrometer, 200 000 $,  USA, Used
Refurbished Agilent Technologies Agilent 5975 inert XL MS with 7890 GC/7693 ALS Mass Spectrometer, 4 500 $,  USA, Refurbished
AB Sciex 2017 Mass Spectrometer, 6 800 $,  USA, New
Agilent Technologies G1948B Mass Spectrometer, 24 750 $,  USA, For Parts
Used Nicolet Avatar 360 FTIR, 29 000 $,  USA, Used
Used Perkin Elmer Sciex ELAN 6100 ICP/MS 90 Day ***Warranty***FINANCING AVAILABLE***, 44 000 $,  USA, For Parts
Refurbished Perkin-Elmer Optima-OES Model 7300DV, 13 900 $,  Netherlands, Refurbished
Used Agilent 1260 Infinity II LC Series HPLC System, 18 900 $,  Netherlands, Used
Used Agilent 1100 Series Binary/DAD HPLC System, 724 $,  France, New
Used Waters Alliance e2695 HPLC with 2998 PDA and Empower Pro, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Refurbished
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 13 900 $,  USA, For Parts
HORIBA Pentra DF Nexus Hematology Analyzer, 280 $,  USA, For Parts
Refurbished Complete Agilent 1100 HPLC with DAD and Data System, 1 250 $,  USA, Used
Thermo Viper Capillary Kit #5040.2301 Stainless Steel Fingertight Fittings, 32 $,  USA, For Parts
Used Mettler Toledo (TharSFC / Berger SFC) TCM 2000 Thermal Control Module, 100 $,  USA, Used
Used MetaChem Inertsil ODS-2 5 um 150 x 3.0 mm HPLC Column # 0296-150x030, 18 $,  USA, Refurbished
Used Merk SeQuant ZIC-HILIC Peek HPLC Column 3.5m 100 150 x 4.6 mm 1.50444.0001, 50 $,  USA, Refurbished
Used Phenomenex Polysep-GFC-P HPLC Column 75 x 7.8mm 03C-3248-K0, 30 $,  USA, New
Used Phenomenex Polysep-GFC-P HPLC Column 300 x 7.8mm 00H-3143-K0, 10 $,  Netherlands, Used
Used Ace Glass Chromatography Column w/ Stopcock 450mm Working Length 35/20, 175 $,  Netherlands, Used
Omnifit Chromatography Column 6.6mm Frit Kit KTA083, 724 $,  France, New
Microsolv Cogent Bidentate C18 HPLC Column 4um 150 x 4.6mm # 40018-15P, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 290 $,  USA, New
HORIBA Pentra DF Nexus Hematology Analyzer, 1 870 $,  USA, For Parts
Waters XTerra MS C18 HPLC Column 2.1mm x 150mm #186000454, 14 500 $,  USA, Used
Refurbished Refurbished Agilent HP 1100 1200 G1313-60009 Transport Assembly with 30-DAY WARRANTY, 520 $,  USA, Used
Agilent 7820A GC System (New in original box), 349 $,  USA, Used
HP HEWLETT PACKARD 5890 SERIES II 5890A GAS CHROMATOGRAPH (A1), 10 700 $,  USA, Used
Used Agilent J&W DB-624 GC Column 30 m 0.53 mm 3.00 m LTM 125-1334LTM, 126 $,  USA, New
Refurbished Refurbishe Varian Archon Purge and Trap AutoSampler (Water & Soil) with WARRANTY, 59 995 $,  USA, New
"Used #1 BIOSYSTEMS PHD PLUS ATMOSPHERIC MONITOR, MULTI-GAS METER W/Video And Manual", 130 000 $,  Netherlands, For Parts
Used GE Analytical Instruments Biacore 4000 Elemental Analyzers, 2 800 $,  Netherlands, Used
Refurbished FEI Company 835 Electron Microscope,,  France, New
Mettler Toledo XS204 Analytical Balance Scale 81.0000g / 220.000g,,  France, Used
,,  France, Used
,,  USA, Used
,,  USA, Used
,,  USA, Refurbished
,,  USA, New
,,  USA, New
,,  USA, Certified Refurbished
,,  USA, Certified Refurbished
,,  USA, Refurbished
,,  USA, Used
,,  USA, Used
,,  Netherlands, Used
,,  Netherlands, Used
,,  France, New
,,  France, Used
,,  France, Used
,,  USA, Used
,,  USA, Refurbished
,,  USA, New
,,  USA, Used
,,  USA, Used
,,  USA, Used
,,  USA, Used
,,  USA, Used
,,  USA, Used
,,  USA, New
,,  Netherlands, New
,,  Netherlands, Used
,,  France, New
,,  France, Used
,,  France, Used
,,  USA, Used
,,  USA, New
,,  USA, Refurbished
,,  USA, New
,,  USA, For Parts
,,  USA, Used
,,  USA, Refurbished
,,  USA, Used
,,  USA, Used
,,  USA, Refurbished
,,, Used
